2005.10.10,21:00,1189.75000,1197.50000,1186.00000,1186.25000,5306
2005.10.11,21:00,1186.00000,1194.50000,1176.75000,1179.25000,6811
2005.10.12,21:00,1179.00000,1184.00000,1171.25000,1178.75000,7083
2005.10.13,21:00,1179.00000,1191.00000,1178.00000,1190.50000,5853
2005.10.16,21:00,1189.25000,1195.25000,1185.75000,1193.50000,4171
2005.10.17,21:00,1193.25000,1196.25000,1178.75000,1179.50000,4808
2005.10.18,21:00,1179.25000,1200.50000,1173.25000,1198.75000,7014
2005.10.19,21:00,1199.00000,1200.50000,1174.75000,1177.00000,7168
2005.10.20,21:00,1177.25000,1189.50000,1175.50000,1182.25000,6351
2005.10.23,21:00,1183.50000,1202.75000,1182.75000,1201.25000,4995
2005.10.24,21:00,1201.00000,1204.25000,1191.25000,1198.00000,4965
2005.10.25,21:00,1198.50000,1206.75000,1193.25000,1195.25000,5868
2005.10.26,21:00,1195.00000,1195.50000,1180.25000,1181.50000,5576
2005.10.27,21:00,1181.25000,1200.75000,1179.00000,1200.00000,5524
2005.10.30,21:00,1199.50000,1214.00000,1199.25000,1202.75000,4853
2005.10.31,21:00,1203.00000,1210.00000,1202.50000,1205.25000,4000
2005.11.01,21:00,1205.00000,1218.00000,1202.00000,1217.25000,4488
2005.11.02,21:00,1217.50000,1227.25000,1215.50000,1222.75000,4915
2005.11.03,21:00,1223.00000,1225.25000,1216.00000,1221.75000,3614
2005.11.06,21:00,1222.00000,1226.50000,1218.75000,1222.25000,3362
2005.11.07,21:00,1222.00000,1224.00000,1218.00000,1222.25000,3327
2005.11.08,21:00,1222.00000,1229.00000,1218.25000,1222.75000,3937
2005.11.09,21:00,1223.00000,1235.00000,1216.75000,1233.25000,4447
2005.11.10,21:00,1233.00000,1238.25000,1232.00000,1236.25000,1947
2005.11.13,21:00,1237.75000,1239.75000,1233.50000,1236.25000,2741
2005.11.14,21:00,1236.00000,1240.50000,1228.00000,1232.00000,3724
2005.11.15,21:00,1231.75000,1234.75000,1228.75000,1233.75000,3257
2005.11.16,21:00,1233.25000,1245.75000,1233.25000,1244.50000,3347
2005.11.17,21:00,1244.75000,1251.75000,1242.00000,1249.75000,3683
2005.11.20,21:00,1250.00000,1257.75000,1248.00000,1256.50000,3052
2005.11.21,21:00,1256.00000,1263.50000,1252.50000,1261.00000,3221
2005.11.22,21:00,1261.25000,1272.50000,1260.25000,1267.00000,2840
2005.11.23,21:00,1267.25000,1267.75000,1265.25000,1267.00000,168
2005.11.24,21:00,1266.75000,1270.25000,1265.50000,1269.50000,981
2005.11.27,21:00,1268.50000,1272.50000,1258.25000,1260.25000,3256
2005.11.28,21:00,1260.50000,1267.50000,1258.25000,1259.75000,3570
2005.11.29,21:00,1260.00000,1262.50000,1250.00000,1251.25000,4371
2005.11.30,21:00,1251.50000,1267.50000,1251.50000,1264.75000,3582
2005.12.01,21:00,1264.50000,1267.75000,1262.00000,1265.75000,2964
2005.12.04,21:00,1265.25000,1266.50000,1258.50000,1263.00000,2829
2005.12.05,21:00,1263.25000,1274.00000,1262.50000,1265.00000,3453
2005.12.06,21:00,1264.75000,1266.75000,1253.00000,1258.00000,3688
2005.12.07,21:00,1257.75000,1264.25000,1251.00000,1254.00000,2254
2005.12.08,21:00,1254.25000,1264.00000,1254.00000,1260.00000,1059
2005.12.11,21:00,1259.50000,1265.00000,1255.25000,1260.50000,698
2005.12.12,21:00,1269.25000,1281.00000,1266.75000,1277.50000,3551
2005.12.13,21:00,1277.75000,1284.50000,1272.75000,1283.00000,3655
2005.12.14,21:00,1283.25000,1283.25000,1275.00000,1277.25000,3445
2005.12.15,21:00,1277.50000,1284.00000,1274.50000,1275.25000,2748
2005.12.18,21:00,1274.50000,1279.25000,1266.25000,1267.75000,2837
2005.12.19,21:00,1267.50000,1271.50000,1264.50000,1267.75000,3317
2005.12.20,21:00,1267.50000,1276.50000,1266.25000,1269.75000,3381
2005.12.21,21:00,1269.50000,1275.50000,1269.00000,1275.25000,2450
2005.12.22,21:00,1275.50000,1277.25000,1272.50000,1276.25000,1325
2005.12.26,21:00,1276.75000,1280.50000,1262.00000,1263.00000,2983
2005.12.27,21:00,1262.75000,1267.75000,1262.50000,1264.75000,2063
2005.12.28,21:00,1264.50000,1267.25000,1258.00000,1260.00000,2069
2005.12.29,21:00,1259.75000,1261.00000,1252.25000,1253.50000,2303
2006.01.02,21:00,1260.75000,1277.00000,1251.00000,1274.50000,4975
2006.01.03,21:00,1274.75000,1281.75000,1270.50000,1279.50000,4209
2006.01.04,21:00,1279.75000,1282.75000,1275.25000,1280.75000,3389
2006.01.05,21:00,1280.50000,1292.50000,1279.75000,1290.75000,3774
2006.01.08,21:00,1290.50000,1297.00000,1289.75000,1293.50000,3108
2006.01.09,21:00,1293.25000,1296.25000,1288.75000,1295.25000,3396
